CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
012M;Quijorna y otros municipios;010M;Navas del Rey y Chapinería;34;
012M;Quijorna y otros municipios;011M;Navalagamella y otros municipios;47;
012M;Quijorna y otros municipios;033M;Brunete;38;
012M;Quijorna y otros municipios;068M;Sevilla la Nueva;20;
012M;Quijorna y otros municipios;078M;Villanueva de la Cañada;73;
012M;Quijorna y otros municipios;097M;Boadilla del Monte;38;
012S;Saucejo, El y otros municipios;009S;Gilena y Aguadulce;16;
012S;Saucejo, El y otros municipios;013S;Pruna y otros municipios;16;
012S;Saucejo, El y otros municipios;022S;Osuna y Lantejuela;50;
012S;Saucejo, El y otros municipios;065S;Pedrera;16;
012S;Saucejo, El y otros municipios;067S;Puebla de Cazalla, La;16;
012S;Saucejo, El y otros municipios;070S;Roda de Andalucía, La;16;
012S;Saucejo, El y otros municipios;18MA;Sierra de Yeguas y otros municipios;86;
012S;Saucejo, El y otros municipios;19MA;Antequera y Valle de Abdalajís;16;
012S;Saucejo, El y otros municipios;20MA;Teba y Almargen;16;
012S;Saucejo, El y otros municipios;22MA;Yunquera y otros municipios;16;
012S;Saucejo, El y otros municipios;23MA;Ronda y otros municipios;16;
012S;Saucejo, El y otros municipios;31MA;Campillos;16;
012S;Saucejo, El y otros municipios;51MA;Marbella (distrito 03);16;
012V;Xeraco y Xeresa;003V;Gandia (distritos 01 y 03);39;
012V;Xeraco y Xeresa;037A;Dénia;25;
012V;Xeraco y Xeresa;093V;Gandia (distrito 04);84;
012V;Xeraco y Xeresa;107V;Tavernes de la Valldigna;49;
012V;Xeraco y Xeresa;142V;Gandia (distrito 02);26;
013A;Benilloba y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;136;
013A;Benilloba y otros municipios;015A;Muro de Alcoy y otros municipios;18;
013A;Benilloba y otros municipios;017A;Beniarbeig y otros municipios;22;
013A;Benilloba y otros municipios;022A;Alfàs del Pi, l';28;
013A;Benilloba y otros municipios;024A;Altea;31;
013A;Benilloba y otros municipios;035A;Cocentaina;115;
013A;Benilloba y otros municipios;044A;Jijona/Xixona;26;
013A;Benilloba y otros municipios;049A;Nucia, la;44;
013A;Benilloba y otros municipios;063A;Villajoyosa/Vila Joiosa, la;20;
013A;Benilloba y otros municipios;071A;Alcoy/Alcoi (distrito 06);40;
013B;Cervelló y Palma de Cervelló, La;062B;Castellbisbal;25;
013B;Cervelló y Palma de Cervelló, La;065B;Corbera de Llobregat;81;
013B;Cervelló y Palma de Cervelló, La;085B;Molins de Rei;134;
013B;Cervelló y Palma de Cervelló, La;095B;Pallejà;91;
013B;Cervelló y Palma de Cervelló, La;116B;Sant Feliu de Llobregat;56;
013B;Cervelló y Palma de Cervelló, La;119B;Sant Joan Despí;21;
013B;Cervelló y Palma de Cervelló, La;134B;Sant Vicenç dels Horts;134;
013B;Cervelló y Palma de Cervelló, La;143B;Vallirana;227;
013B;Cervelló y Palma de Cervelló, La;174B;Barcelona (SCD la Marina i la Zona Franca-Port);41;
013M;Aldea del Fresno y Villamanta;01TO;Méntrida y Valmojado;28;
013M;Aldea del Fresno y Villamanta;059M;Navalcarnero;48;
013M;Aldea del Fresno y Villamanta;076M;Villa del Prado;61;
013M;Aldea del Fresno y Villamanta;53TO;Seseña y Casarrubios del Monte;45;
013S;Pruna y otros municipios;21MA;Burgo, El y otros municipios;47;
013S;Pruna y otros municipios;45CZ;Olvera y Torre Alháquime;120;
013V;Corbera y otros municipios;014V;Albalat de la Ribera y otros municipios;128;
013V;Corbera y otros municipios;019V;Serra y otros municipios;40;
013V;Corbera y otros municipios;088V;Alcúdia, l';20;
013V;Corbera y otros municipios;107V;Tavernes de la Valldigna;47;
013V;Corbera y otros municipios;127V;Cullera;203;
013V;Corbera y otros municipios;147V;Sueca;209;
013V;Corbera y otros municipios;164V;Alzira;147;
014A;Beniarrés y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;55;
014A;Beniarrés y otros municipios;015A;Muro de Alcoy y otros municipios;262;
014A;Beniarrés y otros municipios;035A;Cocentaina;71;
014A;Beniarrés y otros municipios;043A;Jávea/Xàbia;205;
014A;Beniarrés y otros municipios;070A;Alcoy/Alcoi (distrito 05);40;
014B;Canyelles y Olivella;006B;Subirats y Olesa de Bonesvalls;16;
014B;Canyelles y Olivella;020B;Granada, La y otros municipios;18;
014B;Canyelles y Olivella;021B;Olèrdola y Castellet i la Gornal;58;
014B;Canyelles y Olivella;123B;Sant Pere de Ribes;170;
014B;Canyelles y Olivella;126B;Sant Sadurní d'Anoia;17;
014B;Canyelles y Olivella;136B;Sitges;81;
014B;Canyelles y Olivella;146B;Vilafranca del Penedès;132;
014B;Canyelles y Olivella;310B;Vilanova i la Geltrú (distrito 01);41;
014B;Canyelles y Olivella;311B;Vilanova i la Geltrú (distrito 02);23;
014B;Canyelles y Olivella;312B;Vilanova i la Geltrú (distrito 03);59;
014B;Canyelles y Olivella;313B;Vilanova i la Geltrú (distrito 04);38;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;010M;Navas del Rey y Chapinería;47;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;015M;Cadalso de los Vidrios y otros municipios;20;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;05AV;Tiemblo, El y Navahondilla;16;
014S;Morón de la Frontera y Coripe;024S;Alcalá de Guadaíra (distrito 04);31;
014S;Morón de la Frontera y Coripe;028S;Arahal;382;
014S;Morón de la Frontera y Coripe;060S;Marchena;141;
014S;Morón de la Frontera y Coripe;121S;Viso del Alcor, El;22;
014V;Albalat de la Ribera y otros municipios;013V;Corbera y otros municipios;114;
014V;Albalat de la Ribera y otros municipios;095V;Alginet;40;
014V;Albalat de la Ribera y otros municipios;127V;Cullera;26;
014V;Albalat de la Ribera y otros municipios;146V;Algemesí;59;
014V;Albalat de la Ribera y otros municipios;147V;Sueca;152;
014V;Albalat de la Ribera y otros municipios;164V;Alzira;189;
015A;Muro de Alcoy y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;81;
015A;Muro de Alcoy y otros municipios;014A;Beniarrés y otros municipios;305;
015A;Muro de Alcoy y otros municipios;035A;Cocentaina;205;
015A;Muro de Alcoy y otros municipios;041V;Albaida y otros municipios;27;
015A;Muro de Alcoy y otros municipios;066A;Alcoy/Alcoi (distrito 01);24;
015A;Muro de Alcoy y otros municipios;159V;Ontinyent;48;
015B;Martorelles y Santa Maria de Martorelles;086B;Montcada i Reixac;19;
015B;Martorelles y Santa Maria de Martorelles;088B;Montmeló;19;
015B;Martorelles y Santa Maria de Martorelles;089B;Montornès del Vallès;30;
015B;Martorelles y Santa Maria de Martorelles;097B;Parets del Vallès;39;
015B;Martorelles y Santa Maria de Martorelles;114B;Sant Fost de Campsentelles;142;
015B;Martorelles y Santa Maria de Martorelles;133B;Santa Perpètua de Mogoda;38;
015B;Martorelles y Santa Maria de Martorelles;264B;Mollet del Vallès (distrito 01);111;
015B;Martorelles y Santa Maria de Martorelles;265B;Mollet del Vallès (distrito 02);126;
015B;Martorelles y Santa Maria de Martorelles;266B;Mollet del Vallès (distrito 03);130;
015M;Cadalso de los Vidrios y otros municipios;014M;San Martín de Valdeiglesias y Pelayos de la Presa;32;
015M;Cadalso de los Vidrios y otros municipios;34TO;Escalona y otros municipios;63;
015S;Utrera (distritos 02 y 04);016S;Utrera (distrito 05) y otros municipios;931;
015S;Utrera (distritos 02 y 04);024S;Alcalá de Guadaíra (distrito 04);31;
015S;Utrera (distritos 02 y 04);116S;Utrera (distrito 01);321;
015S;Utrera (distritos 02 y 04);117S;Utrera (distrito 03);24;
015V;Albal y Beniparrell;016V;Riba-roja de Túria y Loriguilla;24;
015V;Albal y Beniparrell;046V;Alfafar y Llocnou de la Corona;30;
015V;Albal y Beniparrell;072V;Almussafes;32;
015V;Albal y Beniparrell;077V;Massanassa;30;
015V;Albal y Beniparrell;079V;Alcàsser;91;
015V;Albal y Beniparrell;080V;Sedaví;22;
015V;Albal y Beniparrell;085V;Picanya;23;
015V;Albal y Beniparrell;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);28;
015V;Albal y Beniparrell;098V;Benetússer;18;
015V;Albal y Beniparrell;101V;Torrent (distrito 04);107;
015V;Albal y Beniparrell;113V;Silla;224;
015V;Albal y Beniparrell;121V;Valencia (SCD Poblats del Sud);28;
015V;Albal y Beniparrell;125V;Picassent;128;
015V;Albal y Beniparrell;128V;Valencia (SCD Malilla);24;
015V;Albal y Beniparrell;137V;Quart de Poblet;23;
015V;Albal y Beniparrell;140V;Paiporta;66;
015V;Albal y Beniparrell;144V;Valencia (SCD Ciutat Vella);22;
015V;Albal y Beniparrell;149V;Catarroja;612;
015V;Albal y Beniparrell;153V;Alaquàs;21;
015V;Albal y Beniparrell;157V;Aldaia;22;
015V;Albal y Beniparrell;160V;Burjassot;18;
015V;Albal y Beniparrell;162V;Torrent (distrito 03);55;
015V;Albal y Beniparrell;165V;Paterna;29;
016A;Verger, el y Poblets, els;017A;Beniarbeig y otros municipios;22;
016A;Verger, el y Poblets, els;037A;Dénia;256;
016A;Verger, el y Poblets, els;043A;Jávea/Xàbia;19;
016A;Verger, el y Poblets, els;049V;Oliva y otros municipios;26;
016A;Verger, el y Poblets, els;050A;Ondara;120;
016A;Verger, el y Poblets, els;053A;Pego;24;
016B;Vilanova del Vallès y otros municipios;051B;Argentona;25;
016B;Vilanova del Vallès y otros municipios;057B;Caldes de Montbui;16;
016B;Vilanova del Vallès y otros municipios;067B;Dosrius;25;
016B;Vilanova del Vallès y otros municipios;070B;Franqueses del Vallès, Les;19;
016B;Vilanova del Vallès y otros municipios;077B;Lliçà d'Amunt;34;
016B;Vilanova del Vallès y otros municipios;078B;Lliçà de Vall;69;
016B;Vilanova del Vallès y otros municipios;088B;Montmeló;30;
016B;Vilanova del Vallès y otros municipios;089B;Montornès del Vallès;435;
016B;Vilanova del Vallès y otros municipios;094B;Palau-solità i Plegamans;23;
016B;Vilanova del Vallès y otros municipios;097B;Parets del Vallès;98;
016B;Vilanova del Vallès y otros municipios;103B;Roca del Vallès, La;79;
016B;Vilanova del Vallès y otros municipios;133B;Santa Perpètua de Mogoda;18;
016B;Vilanova del Vallès y otros municipios;242B;Granollers (distrito 01);28;
016B;Vilanova del Vallès y otros municipios;245B;Granollers (distrito 04);51;
016M;Serranillos del Valle y Batres;027M;Álamo, El;30;
016M;Serranillos del Valle y Batres;030M;Arroyomolinos;29;
016M;Serranillos del Valle y Batres;046M;Griñón;86;
016M;Serranillos del Valle y Batres;049M;Humanes de Madrid;25;
016M;Serranillos del Valle y Batres;059M;Navalcarnero;23;
016M;Serranillos del Valle y Batres;07TO;Carranque;49;
016M;Serranillos del Valle y Batres;66TO;Ugena;52;
016S;Utrera (distrito 05) y otros municipios;015S;Utrera (distritos 02 y 04);348;
016S;Utrera (distrito 05) y otros municipios;024S;Alcalá de Guadaíra (distrito 04);160;
016S;Utrera (distrito 05) y otros municipios;028S;Arahal;72;
016S;Utrera (distrito 05) y otros municipios;035S;Cabezas de San Juan, Las;78;
016S;Utrera (distrito 05) y otros municipios;043S;Coronil, El;71;
016S;Utrera (distrito 05) y otros municipios;048S;Dos Hermanas (distrito 05);76;
016S;Utrera (distrito 05) y otros municipios;062S;Palacios y Villafranca, Los;159;
016S;Utrera (distrito 05) y otros municipios;084S;Sevilla (SCD Number 4-A);25;
016S;Utrera (distrito 05) y otros municipios;093S;Sevilla (SCD Number 5-E);28;
016S;Utrera (distrito 05) y otros municipios;111S;Sevilla (SCD Number 10-B);21;
016S;Utrera (distrito 05) y otros municipios;112S;Sevilla (SCD Number 11);18;
016S;Utrera (distrito 05) y otros municipios;116S;Utrera (distrito 01);449;
016S;Utrera (distrito 05) y otros municipios;117S;Utrera (distrito 03);117;
016S;Utrera (distrito 05) y otros municipios;44CZ;Puerto Serrano;81;
016V;Riba-roja de Túria y Loriguilla;024V;Pedralba y otros municipios;28;
016V;Riba-roja de Túria y Loriguilla;029V;Chiva y Godelleta;237;
016V;Riba-roja de Túria y Loriguilla;047V;Llíria y otros municipios;86;
016V;Riba-roja de Túria y Loriguilla;068V;Cheste;65;
016V;Riba-roja de Túria y Loriguilla;070V;San Antonio de Benagéber;76;
016V;Riba-roja de Túria y Loriguilla;078V;Vilamarxant;109;
016V;Riba-roja de Túria y Loriguilla;083V;Benaguasil;75;
016V;Riba-roja de Túria y Loriguilla;101V;Torrent (distrito 04);100;
016V;Riba-roja de Túria y Loriguilla;111V;Eliana, l';383;
016V;Riba-roja de Túria y Loriguilla;113V;Silla;24;
016V;Riba-roja de Túria y Loriguilla;121V;Valencia (SCD Poblats del Sud);22;
016V;Riba-roja de Túria y Loriguilla;128V;Valencia (SCD Malilla);21;
016V;Riba-roja de Túria y Loriguilla;133V;Bétera;60;
016V;Riba-roja de Túria y Loriguilla;135V;Pobla de Vallbona, la;156;
016V;Riba-roja de Túria y Loriguilla;137V;Quart de Poblet;176;
016V;Riba-roja de Túria y Loriguilla;143V;Valencia (SCD Torrefiel);18;
016V;Riba-roja de Túria y Loriguilla;144V;Valencia (SCD Ciutat Vella);20;
016V;Riba-roja de Túria y Loriguilla;149V;Catarroja;17;
016V;Riba-roja de Túria y Loriguilla;153V;Alaquàs;38;
016V;Riba-roja de Túria y Loriguilla;155V;Manises;168;
016V;Riba-roja de Túria y Loriguilla;157V;Aldaia;89;
016V;Riba-roja de Túria y Loriguilla;160V;Burjassot;20;
016V;Riba-roja de Túria y Loriguilla;161V;Valencia (SCD Campanar);41;
016V;Riba-roja de Túria y Loriguilla;163V;Mislata;19;
016V;Riba-roja de Túria y Loriguilla;165V;Paterna;236;
017A;Beniarbeig y otros municipios;016A;Verger, el y Poblets, els;85;
017A;Beniarbeig y otros municipios;019A;Orba y otros municipios;109;
017A;Beniarbeig y otros municipios;037A;Dénia;162;
017A;Beniarbeig y otros municipios;043A;Jávea/Xàbia;25;
017A;Beniarbeig y otros municipios;050A;Ondara;164;
017A;Beniarbeig y otros municipios;052A;Pedreguer;95;
017A;Beniarbeig y otros municipios;053A;Pego;50;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;049B;Arenys de Mar;79;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;050B;Arenys de Munt;55;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;055B;Cabrera de Mar;16;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;110B;Sant Andreu de Llavaneres;167;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;160B;Barcelona (SCD la Barceloneta);38;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;174B;Barcelona (SCD la Marina i la Zona Franca-Port);27;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;224B;Barcelona (SCD la Vila Olímpica del Poblenou);21;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;258B;Mataró (distrito 01);42;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;259B;Mataró (distrito 02);34;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;260B;Mataró (distrito 03);43;
017B;Sant Vicenç de Montalt y Caldes d'Estrac;263B;Mataró (distrito 06);105;
017M;Cubas de la Sagra y Casarrubuelos;046M;Griñón;91;
017M;Cubas de la Sagra y Casarrubuelos;070M;Torrejón de la Calzada;133;
017M;Cubas de la Sagra y Casarrubuelos;56TO;Illescas;308;
017M;Cubas de la Sagra y Casarrubuelos;66TO;Ugena;27;
017S;Aznalcázar y Villamanrique de la Condesa;018S;Huévar del Aljarafe y otros municipios;25;
017S;Aznalcázar y Villamanrique de la Condesa;030S;Benacazón;50;
017S;Aznalcázar y Villamanrique de la Condesa;066S;Pilas;393;
017S;Aznalcázar y Villamanrique de la Condesa;18HU;Hinojos y Chucena;22;
017S;Aznalcázar y Villamanrique de la Condesa;20HU;Almonte;99;
017S;Aznalcázar y Villamanrique de la Condesa;24CZ;Sanlúcar de Barrameda (distrito 05);18;
017S;Aznalcázar y Villamanrique de la Condesa;25CZ;Sanlúcar de Barrameda (distrito 01);63;
017V;Bonrepòs i Mirambell y otros municipios;016V;Riba-roja de Túria y Loriguilla;16;
017V;Bonrepòs i Mirambell y otros municipios;018V;Albuixech y otros municipios;59;
017V;Bonrepòs i Mirambell y otros municipios;048V;Museros y Emperador;41;
017V;Bonrepòs i Mirambell y otros municipios;059V;Valencia (SCD Poblats del Nord);65;
017V;Bonrepòs i Mirambell y otros municipios;064V;Almàssera;103;
017V;Bonrepòs i Mirambell y otros municipios;065V;Foios;124;
017V;Bonrepòs i Mirambell y otros municipios;073V;Tavernes Blanques;79;
017V;Bonrepòs i Mirambell y otros municipios;082V;Meliana;111;
017V;Bonrepòs i Mirambell y otros municipios;094V;Godella;39;
017V;Bonrepòs i Mirambell y otros municipios;126V;Moncada;260;
017V;Bonrepòs i Mirambell y otros municipios;129V;Valencia (SCD Ciutat Fallera);43;
017V;Bonrepòs i Mirambell y otros municipios;133V;Bétera;16;
017V;Bonrepòs i Mirambell y otros municipios;136V;Alboraya;30;
017V;Bonrepòs i Mirambell y otros municipios;143V;Valencia (SCD Torrefiel);26;
017V;Bonrepòs i Mirambell y otros municipios;145V;Valencia (SCD Orriols/Sant llorenç);39;
017V;Bonrepòs i Mirambell y otros municipios;160V;Burjassot;47;
017V;Bonrepòs i Mirambell y otros municipios;165V;Paterna;62;
018A;Xaló y otros municipios;016A;Verger, el y Poblets, els;16;
018A;Xaló y otros municipios;017A;Beniarbeig y otros municipios;16;
018A;Xaló y otros municipios;019A;Orba y otros municipios;78;
018A;Xaló y otros municipios;020A;Teulada y Benitachell/Poble Nou de Benitatxell, el;16;
018A;Xaló y otros municipios;024A;Altea;16;
018A;Xaló y otros municipios;028A;Benissa;141;
018A;Xaló y otros municipios;029A;Calp;36;
018A;Xaló y otros municipios;037A;Dénia;16;
018A;Xaló y otros municipios;040A;Gata de Gorgos;16;
018A;Xaló y otros municipios;043A;Jávea/Xàbia;16;
018A;Xaló y otros municipios;052A;Pedreguer;16;
018B;Sant Cebrià de Vallalta y otros municipios;026B;Tordera y Fogars de la Selva;45;
018B;Sant Cebrià de Vallalta y otros municipios;028B;Seva y otros municipios;23;
018B;Sant Cebrià de Vallalta y otros municipios;049B;Arenys de Mar;32;
018B;Sant Cebrià de Vallalta y otros municipios;050B;Arenys de Munt;62;
018B;Sant Cebrià de Vallalta y otros municipios;059B;Canet de Mar;20;
018B;Sant Cebrià de Vallalta y otros municipios;112B;Sant Celoni;35;
018B;Sant Cebrià de Vallalta y otros municipios;124B;Sant Pol de Mar;38;
018B;Sant Cebrià de Vallalta y otros municipios;132B;Santa Maria de Palautordera;84;
018M;Chinchón y otros municipios;036M;Ciempozuelos;99;
018M;Chinchón y otros municipios;038M;Colmenar de Oreja;82;
018M;Chinchón y otros municipios;058M;Morata de Tajuña;91;
018M;Chinchón y otros municipios;095M;Aranjuez (distrito 04);34;
018M;Chinchón y otros municipios;096M;Arganda del Rey;30;
018M;Chinchón y otros municipios;140M;Valdemoro (distrito 01);76;
018M;Chinchón y otros municipios;53TO;Seseña y Casarrubios del Monte;66;
018S;Huévar del Aljarafe y otros municipios;017S;Aznalcázar y Villamanrique de la Condesa;25;
018S;Huévar del Aljarafe y otros municipios;066S;Pilas;20;
018S;Huévar del Aljarafe y otros municipios;073S;Sanlúcar la Mayor;120;
018S;Huévar del Aljarafe y otros municipios;14HU;Paterna del Campo y otros municipios;23;
018S;Huévar del Aljarafe y otros municipios;20HU;Almonte;40;
