CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
134B;Sant Vicenç dels Horts;121B;Sant Just Desvern;92;
134B;Sant Vicenç dels Horts;127B;Santa Coloma de Cervelló;35;
134B;Sant Vicenç dels Horts;141B;Torrelles de Llobregat;125;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);040M;Colmenar Viejo;26;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);072M;Torrelodones;74;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);078M;Villanueva de la Cañada;29;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);097M;Boadilla del Monte;29;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);122M;Majadahonda (distrito 01);304;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);123M;Majadahonda (distrito 02);527;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);198M;Madrid (SCD Aravaca-Plantio-Valdemarin);65;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);288M;Rozas de Madrid, Las (sección 017 y otras secciones del distrito 01);114;
134M;Rozas de Madrid, Las (sección 001 y otras secciones del distrito 01);289M;Rozas de Madrid, Las (sección 032 y otras secciones del distrito 01);917;
134V;Valencia (SCD Benicalap);097V;Valencia (SCD Poblats de L'Oest);75;
134V;Valencia (SCD Benicalap);129V;Valencia (SCD Ciutat Fallera);367;
134V;Valencia (SCD Benicalap);160V;Burjassot;64;
134V;Valencia (SCD Benicalap);161V;Valencia (SCD Campanar);391;
135B;Sentmenat;025B;Castellar del Vallès y otros municipios;187;
135B;Sentmenat;057B;Caldes de Montbui;56;
135B;Sentmenat;094B;Palau-solità i Plegamans;131;
135B;Sentmenat;276B;Sabadell (distrito 01);48;
135B;Sentmenat;277B;Sabadell (distrito 02);111;
135B;Sentmenat;278B;Sabadell (distrito 03 y sección 030 del distrito 04);32;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);025M;Valdeolmos-Alalpardo y otros municipios;23;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);028M;Algete;215;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);040M;Colmenar Viejo;38;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);044M;Fuente el Saz de Jarama;17;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);061M;Paracuellos de Jarama;55;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);063M;Alcobendas (sección 004 y otras secciones del distrito 01);43;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);064M;San Agustín del Guadalix;62;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);082M;Tres Cantos;114;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);16GU;Casar, El y Uceda;28;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);189M;Madrid (SCD La Paz);17;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);190M;Madrid (SCD Valverde-2);20;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);25;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);258M;Madrid (SCD Valdefuentes-1);27;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);290M;Alcobendas (sección 059 y otras secciones del distrito 01);172;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);291M;Alcobendas (sección 027 y otras secciones del distrito 01);71;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);292M;San Sebastián de los Reyes (sección 050 y otras secciones del distrito 01);220;
135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);293M;San Sebastián de los Reyes (sección 047 y otras secciones del distrito 01);291;
135V;Pobla de Vallbona, la;016V;Riba-roja de Túria y Loriguilla;247;
135V;Pobla de Vallbona, la;019V;Serra y otros municipios;100;
135V;Pobla de Vallbona, la;047V;Llíria y otros municipios;303;
135V;Pobla de Vallbona, la;070V;San Antonio de Benagéber;56;
135V;Pobla de Vallbona, la;078V;Vilamarxant;106;
135V;Pobla de Vallbona, la;083V;Benaguasil;266;
135V;Pobla de Vallbona, la;111V;Eliana, l';435;
135V;Pobla de Vallbona, la;133V;Bétera;91;
136B;Sitges;123B;Sant Pere de Ribes;195;
136B;Sitges;234B;Castelldefels (distrito 04);98;
136B;Sitges;235B;Castelldefels (distrito 05);41;
136M;Torrejón de Ardoz (distrito 01);026M;Ajalvir;137;
136M;Torrejón de Ardoz (distrito 01);050M;Loeches;77;
136M;Torrejón de Ardoz (distrito 01);061M;Paracuellos de Jarama;181;
136M;Torrejón de Ardoz (distrito 01);065M;San Fernando de Henares;336;
136M;Torrejón de Ardoz (distrito 01);084M;Alcalá de Henares (distrito 02);66;
136M;Torrejón de Ardoz (distrito 01);085M;Alcalá de Henares (distrito 03);101;
136M;Torrejón de Ardoz (distrito 01);086M;Alcalá de Henares (distrito 04);30;
136M;Torrejón de Ardoz (distrito 01);101M;Coslada (distritos 03 y 04);56;
136M;Torrejón de Ardoz (distrito 01);137M;Torrejón de Ardoz (distrito 02);1209;
136M;Torrejón de Ardoz (distrito 01);138M;Torrejón de Ardoz (distrito 03);188;
136M;Torrejón de Ardoz (distrito 01);139M;Torrejón de Ardoz (distrito 04);679;
136M;Torrejón de Ardoz (distrito 01);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);83;
136V;Alboraya;018V;Albuixech y otros municipios;95;
136V;Alboraya;064V;Almàssera;153;
136V;Alboraya;073V;Tavernes Blanques;64;
136V;Alboraya;082V;Meliana;116;
136V;Alboraya;092V;Valencia (SCD La Malva-rosa);183;
136V;Alboraya;102V;Valencia (SCD El Grau/Natzaret);54;
136V;Alboraya;106V;Valencia (SCD L'Amistat/La Vega Baixa/La Carrasca);95;
136V;Alboraya;139V;Valencia (SCD Aiora);54;
136V;Alboraya;145V;Valencia (SCD Orriols/Sant llorenç);209;
136V;Alboraya;150V;Valencia (SCD Benimaclet);409;
136V;Alboraya;154V;Valencia (SCD El Pla del Real);37;
137M;Torrejón de Ardoz (distrito 02);026M;Ajalvir;60;
137M;Torrejón de Ardoz (distrito 02);050M;Loeches;80;
137M;Torrejón de Ardoz (distrito 02);053M;Mejorada del Campo;35;
137M;Torrejón de Ardoz (distrito 02);061M;Paracuellos de Jarama;64;
137M;Torrejón de Ardoz (distrito 02);065M;San Fernando de Henares;534;
137M;Torrejón de Ardoz (distrito 02);073M;Torres de la Alameda;50;
137M;Torrejón de Ardoz (distrito 02);084M;Alcalá de Henares (distrito 02);76;
137M;Torrejón de Ardoz (distrito 02);085M;Alcalá de Henares (distrito 03);123;
137M;Torrejón de Ardoz (distrito 02);086M;Alcalá de Henares (distrito 04);37;
137M;Torrejón de Ardoz (distrito 02);101M;Coslada (distritos 03 y 04);96;
137M;Torrejón de Ardoz (distrito 02);136M;Torrejón de Ardoz (distrito 01);1040;
137M;Torrejón de Ardoz (distrito 02);138M;Torrejón de Ardoz (distrito 03);394;
137M;Torrejón de Ardoz (distrito 02);139M;Torrejón de Ardoz (distrito 04);228;
137M;Torrejón de Ardoz (distrito 02);278M;Madrid (SCD Rejas);33;
137M;Torrejón de Ardoz (distrito 02);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);82;
137V;Quart de Poblet;016V;Riba-roja de Túria y Loriguilla;109;
137V;Quart de Poblet;029V;Chiva y Godelleta;65;
137V;Quart de Poblet;101V;Torrent (distrito 04);47;
137V;Quart de Poblet;152V;Xirivella;187;
137V;Quart de Poblet;155V;Manises;381;
137V;Quart de Poblet;157V;Aldaia;280;
137V;Quart de Poblet;163V;Mislata;174;
137V;Quart de Poblet;165V;Paterna;461;
138B;Teià;047B;Alella;147;
138B;Teià;082B;Masnou, El;181;
138B;Teià;101B;Premià de Mar;44;
138B;Teià;122B;Premià de Dalt;56;
138M;Torrejón de Ardoz (distrito 03);050M;Loeches;32;
138M;Torrejón de Ardoz (distrito 03);065M;San Fernando de Henares;262;
138M;Torrejón de Ardoz (distrito 03);136M;Torrejón de Ardoz (distrito 01);155;
138M;Torrejón de Ardoz (distrito 03);137M;Torrejón de Ardoz (distrito 02);328;
138M;Torrejón de Ardoz (distrito 03);139M;Torrejón de Ardoz (distrito 04);291;
138V;Valencia (SCD Patraix);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);148;
138V;Valencia (SCD Patraix);091V;Valencia (SCD Safranar/Favara);141;
138V;Valencia (SCD Patraix);109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);427;
138V;Valencia (SCD Patraix);122V;Valencia (SCD Safranar/Vara de Quart);60;
138V;Valencia (SCD Patraix);130V;Valencia (SCD Arrancapins);314;
138V;Valencia (SCD Patraix);156V;Valencia (SCD Nou Moles/Soternes);107;
138V;Valencia (SCD Patraix);158V;Valencia (SCD La Raiosa/L'Hort de Senabre);158;
139B;Tiana;087B;Montgat;192;
139M;Torrejón de Ardoz (distrito 04);026M;Ajalvir;40;
139M;Torrejón de Ardoz (distrito 04);061M;Paracuellos de Jarama;108;
139M;Torrejón de Ardoz (distrito 04);065M;San Fernando de Henares;242;
139M;Torrejón de Ardoz (distrito 04);084M;Alcalá de Henares (distrito 02);46;
139M;Torrejón de Ardoz (distrito 04);085M;Alcalá de Henares (distrito 03);44;
139M;Torrejón de Ardoz (distrito 04);136M;Torrejón de Ardoz (distrito 01);847;
139M;Torrejón de Ardoz (distrito 04);137M;Torrejón de Ardoz (distrito 02);251;
139M;Torrejón de Ardoz (distrito 04);138M;Torrejón de Ardoz (distrito 03);396;
139V;Valencia (SCD Aiora);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);548;
139V;Valencia (SCD Aiora);099V;Valencia (SCD La Creu del Grau);216;
139V;Valencia (SCD Aiora);102V;Valencia (SCD El Grau/Natzaret);638;
139V;Valencia (SCD Aiora);106V;Valencia (SCD L'Amistat/La Vega Baixa/La Carrasca);57;
139V;Valencia (SCD Aiora);108V;Sagunto/Sagunt (distrito 06);53;
139V;Valencia (SCD Aiora);124V;Valencia (SCD L'IllaPerduda/Ciutat Jardin);196;
139V;Valencia (SCD Aiora);136V;Alboraya;93;
139V;Valencia (SCD Aiora);141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);207;
139V;Valencia (SCD Aiora);148V;Valencia (SCD El Cabanyal-El Canyamelar/Beteró);54;
139V;Valencia (SCD Aiora);154V;Valencia (SCD El Pla del Real);66;
13AB;Elche de la Sierra y otros municipios;01AB;Albacete (distrito 08) y otros municipios;16;
13AB;Elche de la Sierra y otros municipios;11AB;Yeste y otros municipios;16;
13AB;Elche de la Sierra y otros municipios;14AB;Pozohondo y otros municipios;16;
13AB;Elche de la Sierra y otros municipios;14MU;Calasparra;16;
13AB;Elche de la Sierra y otros municipios;15AB;Alcaraz y otros municipios;16;
13AB;Elche de la Sierra y otros municipios;15MU;Caravaca de la Cruz;16;
13AB;Elche de la Sierra y otros municipios;16AB;Balazote y otros municipios;16;
13AB;Elche de la Sierra y otros municipios;20AB;Hellín;16;
13AB;Elche de la Sierra y otros municipios;21AB;Tobarra;16;
13AL;Arboleas y otros municipios;14AL;Cantoria y otros municipios;25;
13AL;Arboleas y otros municipios;16AL;Antas y otros municipios;25;
13AL;Arboleas y otros municipios;19AL;Albox;25;
13AL;Arboleas y otros municipios;25AL;Huércal-Overa;265;
13AL;Arboleas y otros municipios;38AL;Almería (distrito 06);25;
13AL;Arboleas y otros municipios;50MU;Lorca (distrito 02);25;
13AS;Nava y otros municipios;24AS;Langreo;44;
13AS;Nava y otros municipios;32AS;Noreña;32;
13AS;Nava y otros municipios;33AS;Parres;27;
13AS;Nava y otros municipios;34AS;Piloña;96;
13AS;Nava y otros municipios;39AS;Villaviciosa;81;
13AS;Nava y otros municipios;57AS;Siero;257;
13AS;Nava y otros municipios;71AS;Gijón (SCD Rural);30;
13AV;Navaluenga y otros municipios;03AV;Ávila (distrito 04) y otros municipios;82;
13BA;Barcarrota y Salvaleón;09BA;Higuera de Vargas y otros municipios;137;
13BA;Barcarrota y Salvaleón;12BA;Jerez de los Caballeros y otros municipios;39;
13BI;Zamudio y otros municipios;09BI;Sondika y Loiu;181;
13BI;Zamudio y otros municipios;50BI;Derio;198;
13BU;Sasamón y otros municipios;12BU;Villarcayo de Merindad de Castilla la Vieja y otros municipios;46;
13BU;Sasamón y otros municipios;25BU;Burgos (distrito 03);28;
13BU;Sasamón y otros municipios;26BU;Burgos (distrito 05);28;
13BU;Sasamón y otros municipios;30BU;Burgos (distrito 09);34;
13CA;Santiurde de Toranzo y otros municipios;12CA;Corvera de Toranzo y otros municipios;26;
13CA;Santiurde de Toranzo y otros municipios;14CA;Selaya y otros municipios;73;
13CC;Guadalupe y otros municipios;11CC;Logrosán y otros municipios;30;
13CC;Guadalupe y otros municipios;14CC;Peraleda de la Mata y otros municipios;123;
13CO;Baena y Valenzuela;06JA;Porcuna y otros municipios;42;
13CO;Baena y Valenzuela;08CO;Luque y Carcabuey;229;
13CO;Baena y Valenzuela;09CO;Doña Mencía y Zuheros;185;
13CO;Baena y Valenzuela;25CO;Cabra;42;
13CO;Baena y Valenzuela;27CO;Castro del Río;44;
13CO;Baena y Valenzuela;30JA;Martos y Jamilena;122;
13CO;Baena y Valenzuela;60CO;Nueva Carteya;77;
13CR;Puebla de Don Rodrigo y otros municipios;14CR;Porzuna y Robledo, El;36;
13CR;Puebla de Don Rodrigo y otros municipios;15CR;Chillón y otros municipios;33;
13CS;Borriol y otros municipios;19CS;Alcora, l';124;
13CS;Borriol y otros municipios;35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);45;
13CU;Villanueva de la Jara y otros municipios;08AB;Villamalea y otros municipios;45;
13CU;Villanueva de la Jara y otros municipios;22CU;Motilla del Palancar;57;
13CZ;San Fernando (distrito 04);10CZ;San Fernando (distrito 01);172;
13CZ;San Fernando (distrito 04);11CZ;San Fernando (distrito 06);154;
13CZ;San Fernando (distrito 04);12CZ;San Fernando (distrito 05);85;
13CZ;San Fernando (distrito 04);14CZ;San Fernando (distritos 02 y 03);55;
13CZ;San Fernando (distrito 04);15CZ;Puerto Real;127;
13CÑ;Curtis y Aranga;11CÑ;Boimorto y otros municipios;112;
13CÑ;Curtis y Aranga;14CÑ;Paderne y otros municipios;27;
13CÑ;Curtis y Aranga;27LU;Guitiriz;31;
13GC;Oliva, La;03GC;Antigua y Betancuria;38;
13GC;Oliva, La;15GC;Puerto del Rosario;398;
13GC;Oliva, La;27GC;Yaiza;78;
13GI;Santa Coloma de Farners y Brunyola;03GI;Vilobí d'Onyar y Riudellots de la Selva;72;
13GI;Santa Coloma de Farners y Brunyola;62GI;Sils;34;
13GP;Zestoa y Aizarnazabal;41GP;Zumaia;97;
13GR;Illora y Valderrubio;01GR;Fuente Vaqueros y otros municipios;158;
13GR;Illora y Valderrubio;09GR;Moclín y otros municipios;32;
13GR;Illora y Valderrubio;12GR;Moraleda de Zafayona y otros municipios;84;
13GR;Illora y Valderrubio;16GR;Chimeneas y otros municipios;37;
13GR;Illora y Valderrubio;49GR;Huétor Tájar;37;
13GR;Illora y Valderrubio;57GR;Peligros;33;
13GR;Illora y Valderrubio;58GR;Pinos Puente;52;
13GR;Illora y Valderrubio;59GR;Pulianas;47;
13GR;Illora y Valderrubio;67GR;Granada (distrito 03);52;
13GU;Sacedón y otros municipios;02CU;Villalba del Rey y otros municipios;19;
13HS;Tamarite de Litera y otros municipios;12HS;Benabarre y otros municipios;37;
13HS;Tamarite de Litera y otros municipios;14HS;Binaced y otros municipios;36;
13HS;Tamarite de Litera y otros municipios;21HS;Binéfar;58;
13HS;Tamarite de Litera y otros municipios;34LL;Almacelles;66;
13HU;Nerva y Granada de Río-Tinto, La;12HU;Minas de Riotinto y otros municipios;248;
13JA;Torreperogil y Sabiote;14JA;Navas de San Juan y Arquillos;41;
13JA;Torreperogil y Sabiote;44JA;Úbeda;321;
13LE;Sahagún y otros municipios;14LE;Santas Martas y otros municipios;28;
13LL;Alcarràs y otros municipios;01LL;Lleida (distritos 08 y 09);231;
13LL;Alcarràs y otros municipios;13HS;Tamarite de Litera y otros municipios;16;
13LL;Alcarràs y otros municipios;14HS;Binaced y otros municipios;16;
13LL;Alcarràs y otros municipios;15LL;Torrefarrera;16;
13LL;Alcarràs y otros municipios;16LL;Alcoletge y otros municipios;16;
13LL;Alcarràs y otros municipios;18HS;Zaidín y otros municipios;16;
13LL;Alcarràs y otros municipios;19HS;Fraga y Torrente de Cinca;16;
13LL;Alcarràs y otros municipios;20LL;Aitona y otros municipios;120;
13LL;Alcarràs y otros municipios;21HS;Binéfar;16;
13LL;Alcarràs y otros municipios;21LL;Castelldans y otros municipios;150;
13LL;Alcarràs y otros municipios;22LL;Juneda y otros municipios;16;
13LL;Alcarràs y otros municipios;32LL;Lleida (distrito 07) y otros municipios;16;
13LL;Alcarràs y otros municipios;34LL;Almacelles;16;
13LL;Alcarràs y otros municipios;35LL;Alpicat;16;
13LL;Alcarràs y otros municipios;47LL;Lleida (distrito 02);16;
13LL;Alcarràs y otros municipios;49LL;Lleida (distrito 04);16;
13LL;Alcarràs y otros municipios;50LL;Lleida (distrito 05);16;
13LL;Alcarràs y otros municipios;51LL;Lleida (distrito 06);16;
13LO;Rincón de Soto y Aldeanueva de Ebro;16LO;Alfaro;41;
13LO;Rincón de Soto y Aldeanueva de Ebro;18LO;Calahorra;37;
13LO;Rincón de Soto y Aldeanueva de Ebro;32NA;Azagra y Funes;60;
13LU;Becerreá y otros municipios;01LU;Lugo (distrito 08) y otros municipios;53;
13LU;Becerreá y otros municipios;12LU;Láncara y otros municipios;48;
13LU;Becerreá y otros municipios;15LU;Fonsagrada, A y otros municipios;54;
13MA;Sayalonga y otros municipios;14MA;Cómpeta y Frigiliana;68;
13MA;Sayalonga y otros municipios;25MA;Algarrobo;53;
13MA;Sayalonga y otros municipios;54MA;Vélez-Málaga (distrito 01);86;
13MU;Bullas;15MU;Caravaca de la Cruz;106;
13MU;Bullas;26MU;Moratalla;63;
13MU;Bullas;27MU;Mula y Pliego;156;
13NA;Lekunberri y otros municipios;03NA;Irurtzun y otros municipios;50;
13NA;Lekunberri y otros municipios;12NA;Lakuntza y otros municipios;47;
13OU;Baños de Molgas y otros municipios;02OU;Allariz y Taboadela;113;
13OU;Baños de Molgas y otros municipios;03OU;San Cibrao das Viñas y Merca, A;59;
13OU;Baños de Molgas y otros municipios;04OU;Pereiro de Aguiar, O y Nogueira de Ramuín;65;
13OU;Baños de Molgas y otros municipios;12OU;Maceda y otros municipios;139;
13OU;Baños de Molgas y otros municipios;17OU;Monterrei y otros municipios;45;
13OU;Baños de Molgas y otros municipios;26OU;Xinzo de Limia;85;
13PA;Cervera de Pisuerga y otros municipios;14PA;Aguilar de Campoo y otros municipios;142;
13PO;Bueu;16PO;Cangas;101;
13PO;Bueu;23PO;Marín;99;
13PO;Bueu;30PO;Poio;41;
13PO;Bueu;39PO;Sanxenxo;247;
13PO;Bueu;48PO;Pontevedra (distrito 02);45;
13SA;Alberca, La y otros municipios;12SA;Linares de Riofrío y otros municipios;36;
13SA;Alberca, La y otros municipios;16SA;Fuente de San Esteban, La y otros municipios;67;
13SA;Alberca, La y otros municipios;24SA;Ciudad Rodrigo;36;
13SG;Olombrada y otros municipios;08VA;Campaspero y otros municipios;30;
13SG;Olombrada y otros municipios;14SG;Cantalejo y otros municipios;33;
13SG;Olombrada y otros municipios;16SG;Riaza y otros municipios;28;
13SG;Olombrada y otros municipios;17SG;Cuéllar;51;
13TA;Castellvell del Camp y Almoster;32TA;Reus (distritos 09 y 10);127;
13TA;Castellvell del Camp y Almoster;60TA;Reus (distrito 01);34;
13TA;Castellvell del Camp y Almoster;61TA;Reus (distrito 02);32;
13TA;Castellvell del Camp y Almoster;62TA;Reus (distrito 03);30;
13TA;Castellvell del Camp y Almoster;64TA;Reus (distrito 05);45;
13TA;Castellvell del Camp y Almoster;65TA;Reus (distrito 06);40;
13TA;Castellvell del Camp y Almoster;66TA;Reus (distrito 07);134;
13TA;Castellvell del Camp y Almoster;67TA;Reus (distrito 08);98;
